name	full_name	id	description	language	size	watchers	forks	stargazers_count
fossology	fossology/fossology	15866170	FOSSology is an open source license compliance software system and toolkit.  As a toolkit you can run license, copyright and export control scans from the command line.  As a system, a database and web ui are provided to give you a compliance workflow. License, copyright and export scanners are tools used in the workflow.	C	279479	74	36	74
ep-engine	membase/ep-engine	454214	Eventually Persistent in-memory database.	C++	25074	73	55	73
migrations	cakephp/migrations	23262129	CakePHP 3.0 database migrations plugin	PHP	716	73	50	73
django-settings	jqb/django-settings	770522	Application to keep simple settings in database. Based on the contenttype framework.	Python	471	73	43	73
dataexpress	chop-dbhi/dataexpress	4016052	[NOT MAINTAINED] DataExpress is a simple, Scala-based cross database ETL toolkit supporting Postgres, MySql, Oracle, SQLServer, and Sqlite	Scala	1293	73	11	73
grails-database-migration	grails-plugins/grails-database-migration	1079266	Grails Database Migration Plugin	Groovy	3097	72	92	72
YapDatabaseExtensions	danthorpe/YapDatabaseExtensions	33999429	YapDatabase extensions for use with Swift	Swift	3413	72	12	72
db2fog	yob/db2fog	2084088	store your rails database backups in the cloud	Ruby	79	72	34	72
cruzdb	brentp/cruzdb	2314723	python access to UCSC genomes database	Python	3193	72	25	72
django_cassandra_backend	vaterlaus/django_cassandra_backend	908955	A Django database backend for Cassandra	Python	212	72	15	72
php-rest-sql	peej/php-rest-sql	5265301	Play with our RESTful database interface with our interactive REST tutorial	PHP	158	72	29	72
postgresql-kit	djthorpe/postgresql-kit	6912130	Frameworks for integrating a PostgreSQL database with your Mac and iOS projects	Objective-C	157741	72	17	72
lmdb	minad/lmdb	8149146	Ruby bindings for the amazing OpenLDAP's Lightning Memory-Mapped Database (LMDB)	C	480	72	17	72
lmdbxx	bendiken/lmdbxx	33577674	C++11 wrapper for the LMDB embedded B+ tree database library.	C++	206	72	20	72
clj-sql-up	ckuttruff/clj-sql-up	11231728	A simple leiningen plugin for managing SQL database migrations with clojure / jdbc	Clojure	418	72	10	72
LeanMapper	Tharos/LeanMapper	10411585	Lean Mapper is a tiny ORM based on powerful dibi database abstraction library for PHP 5.	PHP	723	72	21	72
mysql-simple	bos/mysql-simple	1679780	A mid-level client library for the MySQL database, intended to be fast and easy to use.  	Haskell	285	72	23	72
database	classicdb/database	9145124	Classic DB is a content database for CMaNGOS Classic: world, NPCs, objects, quests and so on.	Shell	229810	71	70	71
database	salebab/database	3442616	PHP/MySQL database wrapper, extends PDO and PDOStatement	PHP	472	71	23	71
hdbc	hdbc/hdbc	623706	Haskell Database Connectivity	Haskell	472	71	24	71
db_connection	elixir-ecto/db_connection	46829184	Database connection behaviour	Elixir	356	71	20	71
django-safedelete	makinacorpus/django-safedelete	10792977	Mask your objects instead of deleting them from your database.	Python	118	71	22	71
s3-shell-backups	lumerit/s3-shell-backups	3410368	Shell scripts to backup files and databases to Amazon S3	Shell	137	71	26	71
nsot	dropbox/nsot	28201627	Network Source of Truth IPAM and network inventory database	Python	3127	71	17	71
node-migrate	rsandor/node-migrate	643179	A database agnostic migration system for Node.js.	JavaScript	237	71	5	71
nmig	AnatolyUss/nmig	47531532	NMIG is a database migration tool, written in Node.js and highly inspired by FromMySqlToPostgreSql.  	JavaScript	236	71	16	71
CLAIMS	dase/CLAIMS	14106264	Claims is an in-memory parallel database prototype, which runs on clusters of shared-nothing servers and provides efficient and scalable data analysis.	C++	231227	71	42	71
graphchiDB-scala	GraphChi/graphchiDB-scala	18816418	*Experimental* GraphChi-DB graph database with computational capabilities	Scala	2338	70	20	70
Stouts.backup	Stouts/Stouts.backup	20230316	Ansible role to backup files, databases	Shell	128	70	20	70
ruby-dbi	erikh/ruby-dbi	38477	Ruby/DBI, a database abstraction layer and interface	Ruby	1177	70	37	70
cl-dbi	fukamachi/cl-dbi	2635521	Database independent interface for Common Lisp	Common Lisp	121	70	14	70
redis-dump-load	p/redis-dump-load	2239736	Dump redis databases, load data into redis - in Python	Python	121	70	24	70
cascading-dbmigrate	Cascading/cascading-dbmigrate	576623	Tool to help users migrate large relational databases into Hadoop clusters.	Java	183	70	16	70
pyley	ziyasal/pyley	21630462	Python client for an open-source graph database Cayley	Python	71	70	10	70
yii2-audit	bedezign/yii2-audit	23378995	Yii2 Audit records and displays web/cli requests, database changes, php/js errors and associated data.	PHP	1858	70	31	70
node-pg-copy-streams	brianc/node-pg-copy-streams	13964315	COPY FROM / COPY TO for node-postgres.  Stream from one database to another, and stuff.	JavaScript	80	70	20	70
libesedb	libyal/libesedb	24747968	Library and tools to access the Extensible Storage Engine (ESE) Database File (EDB) format.	C	1993	70	23	70
Querybase	davideast/Querybase	48528555	Bringing the where statement to the Firebase Database.	JavaScript	358	70	4	70
retriever	weecology/retriever	1968190	Quickly download, clean up, and install ecological datasets into a database management system	Python	48287	69	35	69
mbzdb	elliotchance/mbzdb	721618	Port of the MusicBrainz database to run on other RDBMSs with replication (previously named MB_MySQL.)	Perl	316	69	29	69
CraueConfigBundle	craue/CraueConfigBundle	2011216	Database-stored settings made available via a service for your Symfony project.	PHP	178	69	18	69
mariadb-connector-j	MariaDB/mariadb-connector-j	30072532	MariaDB Connector/J is used to connect applications developed in Java to MariaDB and MySQL databases. MariaDB Connector/J is LGPL licensed.	Java	6602	69	54	69
LexikMailerBundle	lexik/LexikMailerBundle	4158846	This Symfony2 bundle allow you to manage some HTML email templates stored in your database. Templates are written with Twig and use I18N. You can also create some layouts to decorate your email.	PHP	341	69	32	69
ModelGenerator	laracademy/ModelGenerator	58608102	modelgen is a command that will quickly generate a model for you based on your current table scheme found in your database.	PHP	11	69	1	69
graph-databases-use-cases	iansrobinson/graph-databases-use-cases	9667687	Example use cases from the O'Reilly Graph Databases book	Java	388	68	45	68
django-ldapdb	django-ldapdb/django-ldapdb	10475159	django-ldapdb, an LDAP database backend for Django	Python	300	68	67	68
python-mbtiles	perrygeo/python-mbtiles	3826511	Python tools for working with mbtiles databases	Python	2673	68	6	68
lmdb	clibs/lmdb	23483866	Symas Lightning Memory-Mapped Database (LMDB)	null	296	68	1	68
henplus	neurolabs/henplus	1200287	HenPlus is a SQL shell that can handle multiple sessions in parallel. The commandline interface with the usual history functions features TAB-completion for commands, tables and columns. Database connect via JDBC.	Java	1619	68	36	68
SQLMonitor	unruledboy/SQLMonitor	41852282	SQL Server monitor, manages sql server performance, monitor sql server processes and jobs, analyze performance, analyse system, object version control, view executing sql query, kill process / job, object explorer, database shrink/log truncate/backup/detach/attach.	C#	1371	68	35	68
dart_postgresql	xxgreg/dart_postgresql	8498401	Dart Postgresql database library.	Dart	546	67	28	67
nkbase	NetComposer/nkbase	31018503	NkBASE distributed database	Erlang	506	67	8	67
mongraph	pstaender/mongraph	9287010	Mongraph combines documentstorage database with graph-database relations. Build on NodeJS.	CoffeeScript	968	67	13	67
phanime	phanime/phanime	21923206	A modern anime database & social platform.	JavaScript	339996	67	19	67
UK-Postcodes	Gibbs/UK-Postcodes	5361406	A CSV database of UK postal out codes relating them to general co-ordinates, towns, counties and countries.	null	261	67	50	67
transaction_retry	qertoip/transaction_retry	3376028	Retries database transaction on deadlock and transaction serialization errors. Supports MySQL, PostgreSQL and SQLite.	Ruby	155	67	15	67
discodns	duedil-ltd/discodns	17883376	DNS Nameserver in Go backed by an etcd database of names and records	Go	460	67	11	67
testfixtures	go-testfixtures/testfixtures	55502590	:package: Rails-like test fixtures for Go. Write tests against a real database.	Go	47	67	1	67
pgdbf	kstrauser/pgdbf	1316416	Convert XBase / FoxPro databases to PostgreSQL	C	397	66	22	66
keymaker	therubymug/keymaker	4078494	A multi-layer REST API Ruby wrapper for the neo4j graph database.	Ruby	159	66	14	66
pubsubsql	pubsubsql/pubsubsql	13992459	An open-source distributed in-memory database integrated with Publish-Subscribe	Go	4973	66	10	66
charlatan	uber/charlatan	8042521	A Python library to efficiently manage and install database fixtures	Python	1172	66	12	66
KeeThief	adaptivethreat/KeeThief	63014440	Methods for attacking KeePass 2.X databases, including extracting of encryption key material from memory.	C#	4905	66	17	66
simple-s3-backup	billturner/simple-s3-backup	423057	A simple Ruby backup solution for MySQL & MongoDB databases, file directories, and single files to Amazon S3.	Ruby	116	66	18	66
django-multidb	mmalone/django-multidb	192807	Simple example of using Django to work with multiple databases.	Python	84	66	2	66
Silver	tpm/Silver	1299417	A light redis-backed database cacher and indexer	Ruby	152	66	1	66
validates_lengths_from_database	rubiety/validates_lengths_from_database	1194453	Introspects your database string field maximum lengths and automatically defines length validations.	Ruby	65	65	12	65
barclamp-mysql	crowbar-archive/barclamp-mysql	2434318	Crowbar MySQL: Deploy MySQL Database	Ruby	344	65	171	65
Opcodes	Maratyszcza/Opcodes	25417517	Database of CPU Opcodes	Python	1414	65	11	65
rdd	r043v/rdd	3488147	redis database dumper	C	229	65	8	65
WebSQL	psayre23/WebSQL	3681646	A WebSQL library for easier local database queries	JavaScript	152	65	22	65
data	vulndb/data	31029145	User, contributor and developer friendly vulnerability database	Python	661	65	13	65
php-cassandra-binary	evseevnn/php-cassandra-binary	21558222	PHP library for Cassandra database via a binary protocol.	PHP	1311	65	43	65
WebKeePass	sukria/WebKeePass	8239287	Web interface over a KeePass database	Perl	565	65	10	65
CouchbaseLiteViewer	couchbaselabs/CouchbaseLiteViewer	4237239	Mac app for viewing/modifying Couchbase Lite databases	Objective-C	297	65	12	65
blog	0x00A/blog	6213655	a mimimalist blog, uses markdown and github issues as a database	JavaScript	1777	65	10	65
symmetric-ds	JumpMind/symmetric-ds	39727495	SymmetricDS is a database and file synchronization solution that is platform-independent, web-enabled, and database agnostic.  SymmetricDS was built to make data replication across two to tens of thousands of databases and file systems fast, easy and resilient.  We specialize in near real time, bi-directional data replication across large node networks over the WAN or LAN.	Java	99774	65	39	65
document_mapper	ralph/document_mapper	828594	Simple model layer that let's you query text documents as if they were a database.	Ruby	375	65	10	65
laravel	php-tmdb/laravel	23931866	Laravel Package for TMDB ( The Movie Database ) API. Provides easy access to the wtfzdotnet/php-tmdb-api library.	PHP	44	65	19	65
laravel-db-normalizer	stidges/laravel-db-normalizer	17682419	Normalize all database results to one unified interface, to make swapping repositories a breeze.	PHP	164	65	5	65
mmoserverdb	swganh/mmoserverdb	615780	SWG:ANH - MMOServer Database	null	10198	64	47	64
InfluxDB.Net	ziyasal/InfluxDB.Net	23766165	.NET client for InfluxDB distributed time series database.	C#	3249	64	26	64
graphdb-benchmarks	socialsensor/graphdb-benchmarks	15342627	Performance benchmark between popular graph databases.	Java	1258	64	22	64
DBI	rstats-db/DBI	13610317	A database interface (DBI) definition for communication between R and RDBMSs	R	1951	64	24	64
html5sql	KenCorbettJr/html5sql	1363963	A helper javascript module for creating and working with HTML5 Web Databases.	JavaScript	175	64	21	64
EAVCleaner	magento-hackathon/EAVCleaner	36489795	Clean up your Magento database by removing orphaned, unused and wrongly added attribute, attribute values and settings (for M1 & M2)	PHP	85	64	21	64
Asynchronous-Functional-Programming	laforge49/Asynchronous-Functional-Programming	1879276	Fast actors using replies without future, actor-based functional programming with keyed sequences, and an versioned graphicl database.	Scala	38843	64	1	64
database_validation	seejohnrun/database_validation	1258204	Automatic Rails validations from your database	Ruby	146	63	1	63
dorks	USSCltd/dorks	58211701	google hack database automation tool	JavaScript	18	63	17	63
sharedb-mongo	share/sharedb-mongo	10278193	MongoDB database adapter for ShareDB	JavaScript	249	63	28	63
atomspace	opencog/atomspace	34678084	The OpenCog hypergraph database and logic (reasoning) engine	C++	152228	63	64	63
security-spr	Fruzenshtein/security-spr	9771869	Maven Spring MVC Project with Security Spring integration. Hibernate as ORM, MySQL as database.	Java	174	63	127	63
federal-treasury-api	csvsoundsystem/federal-treasury-api	9134978	The scraper, parser, and database creation scripts for Financial Management Service daily U.S. Treasury statements.	Python	20925	63	10	63
chef-hello-cloud	karmi/chef-hello-cloud	5793121	A demo of a full stack Rails application deployment (1x load balancer, 3x appserver, 1x database, 3x elasticsearch) with Chef Server	Ruby	192	63	8	63
wp-sweep	lesterchan/wp-sweep	31252139	WP-Sweep allows you to clean up unused, orphaned and duplicated data in your WordPress. It also optimizes your database tables.	PHP	223	63	11	63
databox-cookbook	teohm/databox-cookbook	8022279	Database chef cookbook	Ruby	244	62	23	62
vault	ephox/vault	4355418	Database API	Scala	51655	62	4	62
docker-neo4j	neo4j/docker-neo4j	34655771	Docker Images for the Neo4j Graph Database	Shell	266	62	34	62
DBExecutor	LuckyJayce/DBExecutor	24017679	android 数据库框架,sqlite database	HTML	1537	62	28	62
core	KitchenPC/core	16703736	KitchenPC core engine and database adapter	C#	21097	62	19	62
mimic-code	MIT-LCP/mimic-code	41767943	MIMIC Code Repository: Code shared by the research community for the MIMIC-III database	HTML	9441	62	71	62
Dapper-FluentMap	henkmollema/Dapper-FluentMap	19104735	Provides a simple API to fluently map POCO properties to database columns when using Dapper.	C#	2802	62	24	62
web-server-backup	postpostmodern/web-server-backup	59671	A bash script for backing up MySQL databases and web site files (for cron)	Shell	118	62	12	62
simple-crud	oscarotero/simple-crud	7344350	PHP library to provide magic CRUD functions in SQL databases with zero configuration	PHP	509	62	10	62
Clairvoyant	jspahrsummers/Clairvoyant	38951328	Append-only key-value database	Swift	168	62	1	62
migrate	ivpusic/migrate	46952469	Tool for managing and executing your database migrations	Ruby	28	62	1	62
postpic	drotiro/postpic	544791	PostPic is an extension for the open source dbms PostgreSQL that enables image processing inside the database, like PostGIS does for spatial data. It adds the new 'image' type to the SQL, and several functions to process images and to extract their attributes.	C	1606	62	15	62
arquillian-extension-persistence	arquillian/arquillian-extension-persistence	2622978	Arquillian Database / Persistence Extension	Java	1988	61	56	61
vertica	wvanbergen/vertica	834542	Ruby adapter for Vertica databases	Ruby	382	61	25	61
migrations	mybatis/migrations	8121708	A command line DataBase migrations tool	Java	2424	61	38	61
bootstrapper	sevenwire/bootstrapper	47913	A Rails plugin to assist in bootstrapping and seeding your database.	Ruby	87	61	20	61
security-advisories	programa-stic/security-advisories	46880597	A database of published security advisories reported by the Programa STIC Team at Fundación Sadosky	Python	6922	61	15	61
spring-data-jdbc-ext	spring-projects/spring-data-jdbc-ext	1065828	Spring Data JDBC Extensions.  Support for database specific extensions to standard JDBC including support for Oracle RAC fast connection failover, AQ JMS support and support for using advanced data types.	Java	1399	61	44	61
twitterstream-to-mongodb	gdelfresno/twitterstream-to-mongodb	2861231	Simple python script for storing tweets from the twitter stream directly to a MongoDB database based on a list of terms.	Python	171	61	18	61
goim	BurntSushi/goim	16270314	Goim is a robust command line utility to maintain and query the Internet Movie Database (IMDb).	Go	249	61	3	61
ripozo-oasis	timmartin19/ripozo-oasis	46644258	A package and tutorial for turning your database into a HATEOAS ReSTful application	Python	79	61	1	61
nosqlite	williamstein/nosqlite	3864861	noSQLite is a lightweight zeroconf noSQL document-oriented forking Python SQLite networked authenticated XMLRPC database server. It's written using Python and SQLite to provide a very lightweight and easy way to use SQLite that offers somewhat similar functionality to MongoDB (at least the parts I use), but much more lightweight	Python	251	61	8	61
PryNotes	derek3x/PryNotes	17215051	Web based note application. Save your ideas, notes, todo lists, recipes, news articles or anything you find online. Keep it safe and secure with encryption and in a database that won't be mined or sold.	CSS	2386	61	2	61
victims-cve-db	victims/victims-cve-db	13849704	CVE database store	Python	174	60	24	60
cakephp-db-migrations	joelmoss/cakephp-db-migrations	70751	Database migrations shell for CakePHP	PHP	1307	60	15	60
XPL-SEARCH	CoderPirata/XPL-SEARCH	38467402	Search exploits in multiple exploit databases!	PHP	64	60	22	60
docker-dbaas	abulte/docker-dbaas	12076280	Docker Databases As A Service	CSS	858	60	11	60
thin-pdo-wrapper	mikehenrty/thin-pdo-wrapper	1933455	A simple database client utilizing PHP PDO.	PHP	27	60	32	60
bitstarter-ssjs-db	startup-class/bitstarter-ssjs-db	11990319	Very simple SSJS app that writes crowdfunder preorders to a local database. Uses Sequelize, Express, Async.	JavaScript	162	60	329	60
shmig	naquad/shmig	13263886	Database migration tool written in BASH.	Shell	51	60	13	60
laravel-csv-seeder	Flynsarmy/laravel-csv-seeder	16791656	Seed your database with CSV files	PHP	300	60	21	60
vdbi-vim	mattn/vdbi-vim	3646840	Database client for Vim	VimL	176	60	5	60
rrdtool-2.x	oetiker/rrdtool-2.x	5674445	RRDtool 2.x - The Time Series Database	Perl	1449	60	9	60
crabdb	lqs/crabdb	9673988	CrabDB - a fast, flexible and space-effective database.	C	330	60	6	60
sqlserver-kit	ktaranov/sqlserver-kit	24328843	Useful links, scripts, tools and best practice for Microsoft SQL Server Database	SQLPL	7515	60	22	60
jack	LiveRamp/jack	1518492	A set of scripts for generating fully functional Java database models from Ruby's ActiveRecord models and migrations.	Java	4882	60	41	60
struct-create	asdf072/struct-create	14240434	Creates Go source file of structs for use in some MySql database packages	Go	298	60	14	60
privatesquare	straup/privatesquare	3248330	privatesquare is a simple web application to record and manage a database of foursquare check-ins.	PHP	12417	60	13	60
porky	Schreiber-und-Freunde/porky	19819951	JavaScript ExtendScript Toolkit (ESTK) automation library with SQL database, JSON, XML, File, CSV access for Adobe InDesign	JavaScript	4422	60	13	60
Node.js_UserLogin_Template	knoldus/Node.js_UserLogin_Template	17452844	This is Node.js Login Template with a nice User Interface. If you want to use Node.js as plateform  and MongoDB  as Database then this demo project can be used as a starting point for your application.	JavaScript	653	60	41	60
craftimport	clearbold/craftimport	15087336	It's just starter code; Get in touch if you need help with an import from EE, WordPress, etc. Craft Import is available as a starting point for your own work, with XML & ExpressionEngine template examples. Need help? Get in touch at clearbold.com to book an import to your database from WordPress or EE.	PHP	28	60	6	60
NameDatabases	enorvelle/NameDatabases	15067042	Text databases of last names from various countries	null	1620	59	37	59
spring-boot-oauth2	rajithd/spring-boot-oauth2	44375034	Spring Boot Oauth2 with H2 database	Java	0	59	66	59
ebib	joostkremers/ebib	1207060	A BibTeX database manager for Emacs.	Emacs Lisp	6022	59	16	59
lua-db	cloudwu/lua-db	4073618	A database shared data among multi-states .	C	73	59	14	59
jpug-doc	pgsql-jp/jpug-doc	21112786	PostgreSQL database manual Japanese translation by Japan PostgreSQL Users Group	C	246169	59	25	59
sqlite-analyzer	novoda/sqlite-analyzer	16004885	Code generation for Java/Android database access.	Java	4960	59	6	59
Aurinko	HouzuoGuo/Aurinko	5397187	Aurinko - a document database engine implementation in Clojure	Clojure	1727	59	5	59
resourcer	cloudhead/resourcer	644931	a resource-oriented object-relational mapper for document databases	JavaScript	2107	59	6	59
read_from_slave	sdsykes/read_from_slave	240519	Read_from_slave for Rails enables database reads from a slave database, while writes continue to go to the master	Ruby	153	59	8	59
PyTd	Teradata/PyTd	38783612	A Python Module to make it easy to script powerful interactions with Teradata Database in a DevOps friendly way.	Python	195	59	16	59
FieldDB	FieldDB/FieldDB	3602598	An offline/online field database which adapts to its user's terminology and I-Language.  http://fielddb.github.io	JavaScript	147976	59	39	59
tds_fdw	tds-fdw/tds_fdw	14243858	A PostgreSQL foreign data wrapper to connect to TDS databases (Sybase and Microsoft SQL Server)	C	342	59	17	59
pgdiff	joncrlsn/pgdiff	23818355	Compares the PostgreSQL schema between two databases and generates SQL statements that can be run manually against the second database.	Go	67360	59	5	59
Node.VaSH	G33kLabs/Node.VaSH	5664946	VaSh is a content manager aka a blog engine powered by node.js and Redis. All is driven by memory cache (static content + database) so it's really really... really fast !	JavaScript	1719	59	15	59
