name	full_name	id	description	language	size	watchers	forks	stargazers_count
Flashcard_mobile_app	zendey/Flashcard_mobile_app	35111161	A flashcards mobile app written in Corona SDK and Lua.  	Lua	5004	2	0	2
Pvmnt-Mobile-App	feelmyears/Pvmnt-Mobile-App	28574890	Pvmnt Mobile App Development	Objective-C	14484	2	0	2
illiconstat-mobile-app	Illiconstat/illiconstat-mobile-app	59431890		JavaScript	2384	2	0	2
MobileAppTest	ningzhang-github/MobileAppTest	48345601	This repository included a set of mobile app test tools: Performance test tool for android app; Monkey test tool for android app; and a test framework based on Appnium.	Python	733	2	1	2
meducation_mobile_app	iHiD/meducation_mobile_app	9100039	Meducation's Mobile App	JavaScript	4157	2	1	2
MobileApp-Android	ups-tla/MobileApp-Android	2601665	Android specific code of the UPS mobile application	Java	248	2	0	2
MobileApp-Shared	ups-tla/MobileApp-Shared	2601683	Shared components of the UPS mobile app	JavaScript	1425	2	1	2
Android-Mobile-App	anildbest83/Android-Mobile-App	2051589		null	88	2	0	2
Fontbonne-Mobile-App	jamesgall/Fontbonne-Mobile-App	26560144		null	0	2	0	2
repairshopr-mobile-app	bmatusiak/repairshopr-mobile-app	39732440	repairshopr-mobile-app is a phonegap app that only uses the api for mobile devices	JavaScript	37712	2	0	2
mobileAppTest	Atomsk1988/mobileAppTest	45991248	This is a test of angular+ionic+cordova just for checking mobile external api capabiities(GPS & compass)	JavaScript	0	2	0	2
TFGAndroidMobileApp	alu0100697032/TFGAndroidMobileApp	53132303		Java	2208	2	0	2
JesseMobileApp	sunnypatel/JesseMobileApp	26791296		JavaScript	56732	2	0	2
OU-Mobile-App	ThinksInBits/OU-Mobile-App	4016949	An android app for students at the University of Oklahoma	Java	16716	2	2	2
Roommates-mobile-app	fadamakis/Roommates-mobile-app	3963569	A mobile client for roommates.teiath.gr using phonegap	JavaScript	498	2	1	2
ghtrains-mobile-app	temiyemi/ghtrains-mobile-app	4466243	The base HTML5, CSS, and JavaScript files for the concept mobile app developed for Ghana Trains Service as a school project	JavaScript	1100	2	0	2
CFI-Mobile-App	The-WebOps-Club/CFI-Mobile-App	34998260	A mobile application for handling all activities related to Centre for Innovation(CFI), IIT Madras	null	108	2	0	2
IIPS-Mobile-App	curioswati/IIPS-Mobile-App	37848829	Mobile app for IIPS	JavaScript	19202	2	0	2
bluetooth-mobile-app	iot-works/bluetooth-mobile-app	38881612		JavaScript	3284	2	0	2
UnityMobileApp	dinamansour83/UnityMobileApp	48290950	Unity Mobile App	C++	95385	2	0	2
OFWorkshop_MobileApp	ofws/OFWorkshop_MobileApp	18192646		Objective-C++	780	2	1	2
huggr	a3rosol/huggr	26636156	The best mobile app EVER!	JavaScript	27272	2	3	2
BarcampPG	yinsee/BarcampPG	3796849	Barcamp Penang 2012 (mobile app with phonegap!)	C++	8628	2	3	2
meteorReactIonic	balibou/meteorReactIonic	47284344	Meteor starter for mobile app with React / Ionic	JavaScript	438	2	4	2
pianos-ios	Pianos/pianos-ios	29711270	mobile app	Objective-C	25692	2	1	2
swallow	RnDChina/swallow	38486439	A Lightweight,Open Source PHP Framework For Mobile App	PHP	235	2	5	2
ocMoblieApp	robertcao/ocMoblieApp	35313360	Mobile App	Java	1572	2	0	2
PetTinder	dmeyer3691/PetTinder	24655824	Ohio State CSE 5236 Mobile Apps	Java	30347	2	3	2
MobileApplication	MobileRDANutritionAppforIndianFood/MobileApplication	1079176	This project will provide the detailed source code and executable for Mobile Application	null	48	2	0	2
generator-azure-mobile-apps	adrianhall/generator-azure-mobile-apps	47843678	A Yeoman generator for Azure App Service Mobile Apps	JavaScript	42	2	2	2
cip-reporting-mobile-application	CIP-Reporting/cip-reporting-mobile-application	25169350	This is an Adobe Phonegap based mobile application which can query the API of a CIP Reporting server for a list of reports or forms which can be authored by the current user credentials.  The mobile application fetches all known form definitions from the CIP Reporting server and is capable of authoring reports offline. When a connection is available the reports which have been written will be submitted in the background with notifications.	JavaScript	13868	2	2	2
MobileApps	NarayanHurix/MobileApps	20998419	POC for Mobile Apps	CSS	36768	2	1	2
Programming-Mobile-Applications-for-Android-Handheld-Systems	brianwoo/Programming-Mobile-Applications-for-Android-Handheld-Systems	27393345	Programming Mobile Applications for Android Handheld Systems	Java	51892	2	3	2
projectWingMobileApp	DenerosArmy/projectWingMobileApp	4221598	ProjectWingMobileApp 	Objective-C	1118	2	1	2
RugB-MobileApp	jak4/RugB-MobileApp	12544803	RugB-Presentation 05.09.2013 - MobileApp Development with HTML/CSS/JS using RoR, Sinatra, Phonegap, Ripple, GruntJS and Coffeescript	JavaScript	8840	2	0	2
Gamers.ba-Mobile-app	AmarKalabic/Gamers.ba-Mobile-app	25655750	Mobile application for gaming community	Java	296	2	1	2
Mobile-App-WiFi	OnionIoT/Mobile-App-WiFi	36314064	PhoneGap/Cordova plugin to manipulate WiFi on Android	Java	100	2	0	2
MuensterInside-MobileApp	TheRankZz/MuensterInside-MobileApp	55958164		Java	659	2	0	2
HelpDeskMobileApp	YuriyM/HelpDeskMobileApp	1756010		JavaScript	3640	2	0	2
Mobile-App-WiFi	OnionIoT/Mobile-App-WiFi	36314064	PhoneGap/Cordova plugin to manipulate WiFi on Android	Java	100	2	0	2
MuensterInside-MobileApp	TheRankZz/MuensterInside-MobileApp	55958164		Java	659	2	0	2
Mobile-App-CSCI300	weidnerj/Mobile-App-CSCI300	958496	IndyGo Bus Tracking	JavaScript	3860	2	0	2
discrete-math-mobile-app	coderaven/discrete-math-mobile-app	5950747	A mobile java app created in Netbeans with J2ME platform. This app is used for solving common Discrete Math calculations.	Java	508	2	0	2
MobileAppChallenge-Android	ApplETS/MobileAppChallenge-Android	3418809	Summit Tech Challenge	Java	224	2	0	2
leankitkanban_mobile	darrencauthon/leankitkanban_mobile	4081419	Mobile app for Lean Kit Kanban.	Ruby	1007	2	2	2
TouchGap	snej/TouchGap	7170961	Container for building HTML5 mobile apps with PhoneGap and TouchDB	Objective-C	15793	2	4	2
menueplus	ppitdevelopment/menueplus	31764536	Menu+ mobile app	JavaScript	884	2	1	2
backend-services-push-hybrid	telerik/backend-services-push-hybrid	11203013	A simple Cordova/PhoneGap-based mobile app that has the single purpose of receiving push notifications sent from Telerik Platform.	JavaScript	8781	2	11	2
parkjam	jacekkopecky/parkjam	9940103	ParkJam mobile app	Java	2025	2	2	2
boss-client	nikita-leonov/boss-client	31473040	LA Bureau of Street Services Mobile App	Swift	976	2	3	2
mind50-client	hackasiv/mind50-client	40040750	Mind50 Mobile App	JavaScript	1753	2	1	2
cern_mobile	uberspot/cern_mobile	10356061	Some useful functions for CERN mobile apps	Objective-C	962	2	2	2
vi-websocket	vi-works/vi-websocket	28957575	A Websocket framework for mobile apps	JavaScript	319	2	2	2
yarn-app	weaverluke/yarn-app	37649153	Yarn mobile app	JavaScript	8632	2	0	2
herdict-mobile-reporter	berkmancenter/herdict-mobile-reporter	4717834	Herdict mobile app for reporting site outages	JavaScript	12667	2	2	2
pepemon	z0lope0z/pepemon	6811479	pepemon mobile app	Java	1548	2	0	2
OnCall	DeptVeteransAffairs/OnCall	37285807	OnCall Mobile App	null	124	2	0	2
homage	janejanejane/homage	36273504	Another mobile app	JavaScript	2041	2	1	2
little-screens	jblinder/little-screens	23295072	Designing and Developing Mobile Apps. [CUNY City College Topics in Web Programming (Art 49552)]	JavaScript	21362	2	5	2
TexchangeApp	hashikuchi/TexchangeApp	20872931	Texchange mobile app	JavaScript	71936	2	1	2
commcare-core	dimagi/commcare-core	20939782	Last-mile mobile app platform utilized across sectors, from healthcare to supply and logistics	Java	20430	2	6	2
SIF	USC-NSL/SIF	22329469	Selective Instrumentation Framework for Mobile Apps	Java	8072	2	1	2
tapin-backend	svetoslavp99/tapin-backend	28061233	mobile app backend	JavaScript	6024	2	0	2
ExodusMlodych	QrchackOfficial/ExodusMlodych	12375740	Web-based mobile app for Android for	Java	24384	2	2	2
DJ_Queue	lanrat/DJ_Queue	7188814	A mobile app to boss Steve around	PHP	172	2	2	2
good	yasaricli/good	30430609	A photo sharing Mobile app built using meteor.	JavaScript	312	2	3	2
MyCPTC	drewbritton/MyCPTC	58297127	CPTC mobile app	C#	3219	2	0	2
export_icons	ksoichiro/export_icons	12841997	Inkscape Icon Export Script for Mobile Apps	Shell	256	2	2	2
app	Solidalert/app	55876338	:iphone: Mobile App	TypeScript	1113	2	0	2
FORCE-Mobile-Application	csalexwilliams/FORCE-Mobile-Application	13810966	This repository contains the source code for Deloitte's Mobile Application Design competition.	Objective-C	13588	2	0	2
guide-mobile_app_dev_natif	DISIC/guide-mobile_app_dev_natif	51932103	Ce guide s'adresse aux développeurs d'applications mobiles qui souhaitent connaître les techniques à utiliser pour créer des applications accessibles avec les API fournies par les systèmes Android et iOS. Pour chaque environnement, l'accessibilité des widgets le plus courants a été testés avec les lecteurs d'écran.	null	31	2	1	2
mobile-app-backend-router-controller-mongodb	MiamiCoder/mobile-app-backend-router-controller-mongodb	30170494	Express.js router for a mobile app backend.	JavaScript	1580	2	3	2
truckBiddingHybridMobileApp	mahsin-islam/truckBiddingHybridMobileApp	37193568	Truck Bidding Application	JavaScript	8572	2	0	2
Simple_Flashcard_Mobile_App_Corona_SDK	zendey/Simple_Flashcard_Mobile_App_Corona_SDK	35248814	A simple flashcards mobile app written in Corona SDK and Lua.	Lua	168	2	0	2
Mobile-App-Store-Detect-and-Redirect	kitglen/Mobile-App-Store-Detect-and-Redirect	8742022	Quickly detect the user agent type and route the session over to the right app store, iTunes vs Google Play.  Has GA section already embedded for tracking, just add your GA to it. 	PHP	108	2	0	2
U-Classifieds-Mobile-App-iOS	deroliver/U-Classifieds-Mobile-App-iOS	53704949	Mobile app for Mobile Application Development	Objective-C	23838	2	0	2
Hybrid-Mobile-App-Development-2016	sarahsga/Hybrid-Mobile-App-Development-2016	59757619	null	JavaScript	27499	2	0	2
PoLLand	frodre/PoLLand	3730248	CS407 Mobile Apps Assignment	Java	684	2	1	2
MyMap	cdsap/MyMap	4949687	Barcelona Mobile Apps- MyMap	Java	165	2	1	2
MyActionBarSherlock	cdsap/MyActionBarSherlock	4965214	Barcelona Mobile Apps- MyActionBarSherlock	Java	956	2	0	2
vesel	AndrewJHart/vesel	18388511	HTML5 Mobile App Framework	CSS	49637	2	0	2
ios-app-icon-generator	laptrinhcomvn/ios-app-icon-generator	35856152	Mac OS X app to generate multiple size for Mobile App Icon development	Objective-C	678	2	4	2
kiwi_mobile	prawnsalad/kiwi_mobile	8672988	Kiwi IRC Mobile App	JavaScript	359	2	1	2
FoOlSlide-mobile	moonlich/FoOlSlide-mobile	2048363	mobile app for FoOlSlide	JavaScript	832	2	0	2
RunSignUp-Mobile	RunSignUp-Team/RunSignUp-Mobile	4131492	Mobile Apps for RunSignUp	Objective-C	9030	2	0	2
myCamera	cdsap/myCamera	4950082	Barcelona Mobile Apps- MyCamera	null	168	2	0	2
MyPosition	cdsap/MyPosition	4949837	Barcelona Mobile Apps- MyPosition	Java	168	2	0	2
MyActionBar	cdsap/MyActionBar	4965178	Barcelona Mobile Apps- MyActionBar	Java	164	2	0	2
xtuple-phonegap	xtuple/xtuple-phonegap	20411707	Necessary wrapping for use as a mobile app	CSS	238	2	2	2
elcinema.test	bhefny/elcinema.test	3749788	testing elcinema mobile app	null	104	2	0	2
SenchaTouch2-LocalStorageExample	RobK/SenchaTouch2-LocalStorageExample	6814139	A Sencha Touch 2.1 LocalStorage example. Shows how to use localstorage to provide a fallback / offline mode for mobile apps	JavaScript	3655	2	7	2
CardmeleonMobile	tttthemanCorp/CardmeleonMobile	2541390	Mobile App for Cardmeleon	JavaScript	3378	2	1	2
ippo	scuolacomicsfi/ippo	24157391	Creative portfolio Mobile App	JavaScript	2391	2	1	2
angular-cordova-network-information	xelita/angular-cordova-network-information	19289050	Bring Apache Cordova Network Information API to AngularJS Mobile Apps...	JavaScript	220	2	1	2
spectral-workbench-mobile	publiclab/spectral-workbench-mobile	13367107	PhoneGap-based mobile app version of SpectralWorkbench.org, focus on iOS	JavaScript	64	2	3	2
dbc_api	sebabelmar/dbc_api	44363448	Hit this API to build your front-end or mobile app!	Ruby	188	2	3	2
hacker-news-ionic	alexcheng1982/hacker-news-ionic	45177192	Hacker News mobile app built with Ionic framework and Firebase	JavaScript	3874	2	2	2
FigLeafBettyApp	ccoglian/FigLeafBettyApp	2760213	FigLeafBetty mobile app source	JavaScript	1308	2	0	2
status-mobile	ceefour/status-mobile	18178301	Status sample mobile app	CSS	404	2	1	2
Rav-Kav	shirkan/Rav-Kav	25430384	Rav-Kav mobile app	JavaScript	25288	2	1	2
ChiChiApp_Android	YangMann/ChiChiApp_Android	12022095	ChiChi mobile app for android (c) SJTU, 2013	Python	25870	2	2	2
Mobile_application_SU13	AGNT/Mobile_application_SU13	11872057	Mobile Application project under Cay Horstmann	Logos	26400	2	2	2
Sales-IO-JQuery-Mobile-Force.com-Mobile-App	thysmichels/Sales-IO-JQuery-Mobile-Force.com-Mobile-App	10554657	Sales IO Force.com JQuery Mobile Application	Apex	1448	2	1	2
shovelapps-cms	gitter-badger/shovelapps-cms	30540775	Open Source Mobile app maker. The whole platform and extensions are developed using Node.JS (JavaScript) and Web Components. Hybrid mobile apps feel like native ones, but are easier to maintain and scale. You have full access to native functionality using generic JavaScript methods (Camera, SD Card, microphone, contacts, etc.).	CSS	1628	2	4	2
todolistmobileapp	rjrodger/todolistmobileapp	3706595	Simple To Do List Mobile App	null	280	2	0	2
Guess-Weather	mtopping/Guess-Weather	3692128	Mobile app for crowdsourcing weather	null	96	2	0	2
noisebridge_app	plaeh/noisebridge_app	12305516	mobile app for the noisebridge hackerspace	JavaScript	540	2	0	2
fasttap	hac/fasttap	3999786	Instant tap handler for mobile apps	JavaScript	100	2	0	2
Tappats	aldobriano/Tappats	2063516	Tappats Android Mobile App Source Code	Java	6380	2	0	2
aniplusplus	dittos/aniplusplus	43435606	Native Mobile App for Aniplus	JavaScript	216	2	1	2
Engage	cswits/Engage	8052323	Mobile app to gauge audience interest	JavaScript	8464	2	0	2
phonegap-app	piercebutler/phonegap-app	8015734	jQuery mobile app using HTML5, JSON calls to Wordpress, flicker and youtube, jQuery mobile, intergrating ios native maps	JavaScript	3044	2	4	2
BubbleTree	bwestmoreland/BubbleTree	9419133	RecsHackDay Mobile App for recommendations.	Objective-C	580	2	0	2
ehealthpractitioner	jaiishankar/ehealthpractitioner	4229973	web app saas project for medical practitioner for web app and mobile app	JavaScript	28201	2	2	2
Fournote	kbudnar/Fournote	2910653	Social Mobile App using titanium	null	100	2	0	2
arumbu-old	thamizha/arumbu-old	3153729	Tamil Baby Names Mobile App	JavaScript	2776	2	0	2
mobilebackbone	philhaeusler/mobilebackbone	3456781	Building Mobile Apps with Backbone	JavaScript	227	2	1	2
gr8conf-ionic	dmahapatro/gr8conf-ionic	25374331	Gr8Conf mobile app targeted for iOS	JavaScript	1904	2	0	2
gtcalerts	hackforwesternmass/gtcalerts	36986260	Gardening the Community Alerts Mobile apps	Objective-C	10388	2	0	2
phonegap-GPSTracker-android	ratulcse10/phonegap-GPSTracker-android	17208381	A Simple Mobile App to track the gps locations of Registered member and send the data to Remote Server	PHP	1381	2	4	2
nail	zhuhua/nail	28027061	Nail make up mobile app	JavaScript	10556	2	0	2
IonicPushAppsSample	domenjeric/IonicPushAppsSample	33789815	A sample mobile app build with Ionic to demonstrate how to register and receive push notifications with PushApps service on Android and iOS.	JavaScript	3116	2	4	2
Postman	anamsimon/Postman	19249102	Mobile app on Push Notification	JavaScript	3468	2	0	2
mifos-selfservice-app	gauravsaini03/mifos-selfservice-app	54142969	Mifos Self Service Meteorjs based Application with support of web and hybrid mobile app support.	JavaScript	52	2	3	2
Outloud-iOS-MVP	OutloudTeam/Outloud-iOS-MVP	44022743	MVP for the iOS mobile app.	Swift	20312	2	0	2
phonegap	pramodmittapalli/phonegap	1281565	Prototype phonegap + jquery mobile app	JavaScript	3025	2	0	2
blobs	tsileo/blobs	47062603	Blobs mobile app (built with Flutter)	Dart	9	2	0	2
ionic-wordpress	smartbiz/ionic-wordpress	56207268	Creating a Mobile App for your WordPress-based Business using Ionic Framework (HTML5, CSS3, Cordova).	JavaScript	3239	2	2	2
intro-to-swift	teamneem/intro-to-swift	67559835	Swiftly Create a Mobile App	Swift	514	2	0	2
phonegap-mobile-website-app	blamonet/phonegap-mobile-website-app	14939725	An easy example of how to wrap any mobile website into a mobile app with Phonegap/Cordova.	Objective-C	1740	2	4	2
html5mobile	WaylandField/html5mobile	3814628	develop mobile app based on html5	JavaScript	1679	2	0	2
dashdb_mobile	CDSLab/dashdb_mobile	44845762	 Sample of an Ionic Mobile App that leverages IBM's dashDB REST API in Bluemix	JavaScript	2132	2	2	2
bugzilla-mobile	xianjimli/bugzilla-mobile	15761217	This project  is the bugzilla for mobile devices. You can run it as web app or mobile app(with phonegap build).	JavaScript	5748	2	4	2
TJMobileApps.github.io	TJMobileApps/TJMobileApps.github.io	52470828	TJ Mobile Apps Club Website	HTML	0	2	1	2
opennms-compass	OpenNMS/opennms-compass	33334266	The OpenNMS Compass Mobile App	JavaScript	23567	2	1	2
deeplink-reference	SimonJThompson/deeplink-reference	61372993	A reference of mobile app deeplinks.	null	1	2	0	2
Texty-Android	tylerjxzhang/Texty-Android	50227747	PennApps 2016 Android Mobile App	Java	110	2	0	2
DulaneyGriffinFinal	kuangjustin/DulaneyGriffinFinal	53748205	Mobile app for school newspaper	Java	814	2	0	2
fsTouch	jamesgpearce/fsTouch	1634232	The missing mobile app for FunctionSource	JavaScript	168	2	0	2
